solver_id,method_idx,total_cost,actual_cost,instances_run,total_instances,cost_ratio,original_rank,subset_rank,num_solvers,rank_diff
AMSAT_main2024,4,1456478.5791,10000.0000,1,400,0.0069,9,1,13
AMSAT_RGC_main2024,4,1452674.4030,10000.0000,1,400,0.0069,8,2,13
Cadical_ESA_main2024,4,1424127.7009,10000.0000,1,400,0.0070,7,4,13
AMSAT_main2024,6,1456478.5791,332622.8323,80,400,0.2284,9,8,13
Kissat_MAB-DC_main2024,6,1374093.8605,328807.0677,80,400,0.2393,2,9,13
AMSAT_RGC_main2024,6,1452674.4030,247769.3212,80,400,0.1706,8,7,13
CaDiCaL_main2024,6,1397642.5607,233085.7856,80,400,0.1668,5,2,13
Kissat_MAB_Binary_main2024,6,1406414.8441,283187.3743,80,400,0.2014,6,2,13
Cadical_ESA_main2024,6,1424127.7009,315375.8999,80,400,0.2215,7,6,13
IsaSAT_main2024,6,2530314.6741,555502.0452,80,400,0.2195,13,13,13
Kissat_MAB_ESA_main2024,6,1396391.7105,236678.2920,80,400,0.1695,4,4,13
AMSAT_RGC_main2024,3,1452674.4030,107293.9115,80,400,0.0739,8,6,13
AMSAT_main2024,3,1456478.5791,111786.1027,80,400,0.0768,9,7,13
AMSAT_RGC_main2024,9,1452674.4030,20553.0096,80,400,0.0141,8,10,13
AMSAT_main2024,9,1456478.5791,19962.7562,80,400,0.0137,9,9,13
Cadical_ESA_main2024,3,1424127.7009,59413.7560,80,400,0.0417,7,2,13
IsaSAT_main2024,3,2530314.6741,555754.7127,80,400,0.2196,13,13,13
Kissat_MAB_Binary_main2024,3,1406414.8441,118690.3323,80,400,0.0844,6,8,13
Kissat_MAB-DC_main2024,9,1374093.8605,11890.9789,80,400,0.0087,2,3,13
IsaSAT_main2024,9,2530314.6741,57865.3061,80,400,0.0229,13,13,13
Cadical_ESA_main2024,9,1424127.7009,15307.4115,80,400,0.0107,7,6,13
CaDiCaL_main2024,3,1397642.5607,61022.6690,80,400,0.0437,5,3,13
CaDiCaL_main2024,9,1397642.5607,12785.5248,80,400,0.0091,5,4,13
Kissat_MAB_Binary_main2024,9,1406414.8441,11761.7546,80,400,0.0084,6,2,13
Kissat_MAB-DC_main2024,3,1374093.8605,97752.0774,80,400,0.0711,2,4,13
Kissat_MAB_ESA_main2024,3,1396391.7105,99600.8700,80,400,0.0713,4,5,13
Kissat_MAB_ESA_main2024,9,1396391.7105,12825.1758,80,400,0.0092,4,5,13
hCaD-bva_main2024,6,1491465.8101,295194.5281,80,400,0.1979,10,8,13
hCaD-pbva_main2024,6,1622539.2675,352186.7734,80,400,0.2171,11,11,13
hCaD-bva_main2024,3,1491465.8101,148783.3175,80,400,0.0998,10,9,13
hKis-bva_main2024,4,1384459.2660,10000.0000,1,400,0.0072,3,11,13
hCaD-bva_main2024,9,1491465.8101,15926.7557,80,400,0.0107,10,7,13
hCaD-pbva_main2024,3,1622539.2675,198764.0963,80,400,0.1225,11,11,13
hCaD-pbva_main2024,9,1622539.2675,21574.6043,80,400,0.0133,11,11,13
IsaSAT_main2024,2,2530314.6741,151765.3300,18,400,0.0600,13,13,13
hKis-bva_main2024,3,1384459.2660,156696.9160,80,400,0.1132,3,10,13
hKis-bva_main2024,6,1384459.2660,289878.6729,80,400,0.2094,3,6,13
hKis-bva_main2024,9,1384459.2660,15970.1330,80,400,0.0115,3,8,13
hKis-pbva_main2024,3,2068200.5796,446073.9916,80,400,0.2157,12,12,13
IsaSAT_main2024,8,2530314.6741,8806.2223,31,400,0.0035,13,13,13
hKis-pbva_main2024,2,2068200.5796,144771.3016,29,400,0.0700,12,12,13
hKis-pbva_main2024,6,2068200.5796,374289.6223,80,400,0.1810,12,12,13
hKis-pbva_main2024,5,2068200.5796,170455.9319,33,400,0.0824,12,12,13
CaDiCaL_main2024,4,1397642.5607,10000.0000,1,400,0.0072,5,3,13
Kissat_MAB_ESA_main2024,4,1396391.7105,10000.0000,1,400,0.0072,4,8,13
hCaD-bva_main2024,4,1491465.8101,10000.0000,1,400,0.0067,10,9,13
hKis-pbva_main2024,4,2068200.5796,10000.0000,1,400,0.0048,12,12,13
kissat-sc2024_main2024,2,1115251.7582,838.7697,16,400,0.0008,1,1,13
IsaSAT_main2024,5,2530314.6741,168692.7781,26,400,0.0667,13,13,13
hKis-pbva_main2024,9,2068200.5796,33141.9961,80,400,0.0160,12,12,13
kissat-sc2024_main2024,3,1115251.7582,30654.1195,80,400,0.0275,1,1,13
hKis-pbva_main2024,8,2068200.5796,117515.5810,130,400,0.0568,12,12,13
kissat-sc2024_main2024,5,1115251.7582,195583.3076,70,400,0.1754,1,1,13
kissat-sc2024_main2024,6,1115251.7582,163856.2752,80,400,0.1469,1,1,13
kissat-sc2024_main2024,8,1115251.7582,3875.1779,59,400,0.0035,1,1,13
kissat-sc2024_main2024,9,1115251.7582,8382.7418,80,400,0.0075,1,1,13
hCaD-pbva_main2024,2,1622539.2675,1622539.2675,400,400,1.0000,11,11,13
hCaD-pbva_main2024,5,1622539.2675,1622539.2675,400,400,1.0000,11,11,13
hCaD-pbva_main2024,8,1622539.2675,1622539.2675,400,400,1.0000,11,11,13
CaDiCaL_main2024,8,1397642.5607,1397642.5607,400,400,1.0000,5,5,13
Kissat_MAB-DC_main2024,8,1374093.8605,1374093.8605,400,400,1.0000,2,2,13
hKis-bva_main2024,8,1384459.2660,1384459.2660,400,400,1.0000,3,3,13
Kissat_MAB_ESA_main2024,8,1396391.7105,1396391.7105,400,400,1.0000,4,4,13
AMSAT_main2024,2,1456478.5791,1456478.5791,400,400,1.0000,9,9,13
Kissat_MAB_Binary_main2024,5,1406414.8441,1406414.8441,400,400,1.0000,6,6,13
AMSAT_main2024,5,1456478.5791,1456478.5791,400,400,1.0000,9,9,13
Cadical_ESA_main2024,8,1424127.7009,1424127.7009,400,400,1.0000,7,7,13
hKis-bva_main2024,2,1384459.2660,1384459.2660,400,400,1.0000,3,3,13
AMSAT_RGC_main2024,2,1452674.4030,1452674.4030,400,400,1.0000,8,8,13
Cadical_ESA_main2024,2,1424127.7009,1424127.7009,400,400,1.0000,7,7,13
Kissat_MAB_Binary_main2024,8,1406414.8441,1406414.8441,400,400,1.0000,6,6,13
CaDiCaL_main2024,5,1397642.5607,1397642.5607,400,400,1.0000,5,5,13
hCaD-bva_main2024,8,1491465.8101,1491465.8101,400,400,1.0000,10,10,13
AMSAT_RGC_main2024,8,1452674.4030,1452674.4030,400,400,1.0000,8,8,13
Kissat_MAB_Binary_main2024,2,1406414.8441,1406414.8441,400,400,1.0000,6,6,13
hKis-bva_main2024,5,1384459.2660,1384459.2660,400,400,1.0000,3,3,13
CaDiCaL_main2024,2,1397642.5607,1397642.5607,400,400,1.0000,5,5,13
AMSAT_RGC_main2024,5,1452674.4030,1452674.4030,400,400,1.0000,8,8,13
Kissat_MAB_ESA_main2024,2,1396391.7105,1396391.7105,400,400,1.0000,4,4,13
AMSAT_main2024,8,1456478.5791,1456478.5791,400,400,1.0000,9,9,13
Kissat_MAB-DC_main2024,5,1374093.8605,1374093.8605,400,400,1.0000,2,2,13
Kissat_MAB-DC_main2024,2,1374093.8605,1374093.8605,400,400,1.0000,2,2,13
hKis-bva_main2024,7,1384459.2660,1384459.2660,400,400,1.0000,3,3,13
Kissat_MAB_ESA_main2024,5,1396391.7105,1396391.7105,400,400,1.0000,4,4,13
hCaD-pbva_main2024,4,1622539.2675,1622539.2675,400,400,1.0000,11,11,13
Kissat_MAB-DC_main2024,4,1374093.8605,1374093.8605,400,400,1.0000,2,2,13
Kissat_MAB_Binary_main2024,1,1406414.8441,1406414.8441,400,400,1.0000,6,6,13
hCaD-bva_main2024,5,1491465.8101,1491465.8101,400,400,1.0000,10,10,13
hKis-bva_main2024,1,1384459.2660,1384459.2660,400,400,1.0000,3,3,13
hCaD-bva_main2024,2,1491465.8101,1491465.8101,400,400,1.0000,10,10,13
Cadical_ESA_main2024,5,1424127.7009,1424127.7009,400,400,1.0000,7,7,13
AMSAT_main2024,1,1456478.5791,1456478.5791,400,400,1.0000,9,9,13
CaDiCaL_main2024,1,1397642.5607,1397642.5607,400,400,1.0000,5,5,13
Kissat_MAB_ESA_main2024,7,1396391.7105,1396391.7105,400,400,1.0000,4,4,13
kissat-sc2024_main2024,7,1115251.7582,1115251.7582,400,400,1.0000,1,1,13
IsaSAT_main2024,4,2530314.6741,2530314.6741,400,400,1.0000,13,13,13
hCaD-pbva_main2024,1,1622539.2675,1622539.2675,400,400,1.0000,11,11,13
AMSAT_RGC_main2024,1,1452674.4030,1452674.4030,400,400,1.0000,8,8,13
hCaD-bva_main2024,1,1491465.8101,1491465.8101,400,400,1.0000,10,10,13
Kissat_MAB_Binary_main2024,7,1406414.8441,1406414.8441,400,400,1.0000,6,6,13
IsaSAT_main2024,7,2530314.6741,2530314.6741,400,400,1.0000,13,13,13
CaDiCaL_main2024,7,1397642.5607,1397642.5607,400,400,1.0000,5,5,13
AMSAT_RGC_main2024,7,1452674.4030,1452674.4030,400,400,1.0000,8,8,13
Kissat_MAB_ESA_main2024,1,1396391.7105,1396391.7105,400,400,1.0000,4,4,13
kissat-sc2024_main2024,4,1115251.7582,1115251.7582,400,400,1.0000,1,1,13
hKis-pbva_main2024,7,2068200.5796,2068200.5796,400,400,1.0000,12,12,13
hCaD-pbva_main2024,7,1622539.2675,1622539.2675,400,400,1.0000,11,11,13
Cadical_ESA_main2024,7,1424127.7009,1424127.7009,400,400,1.0000,7,7,13
IsaSAT_main2024,1,2530314.6741,2530314.6741,400,400,1.0000,13,13,13
Kissat_MAB-DC_main2024,1,1374093.8605,1374093.8605,400,400,1.0000,2,2,13
hCaD-bva_main2024,7,1491465.8101,1491465.8101,400,400,1.0000,10,10,13
hKis-pbva_main2024,1,2068200.5796,2068200.5796,400,400,1.0000,12,12,13
AMSAT_main2024,7,1456478.5791,1456478.5791,400,400,1.0000,9,9,13
kissat-sc2024_main2024,1,1115251.7582,1115251.7582,400,400,1.0000,1,1,13
Kissat_MAB_Binary_main2024,4,1406414.8441,1406414.8441,400,400,1.0000,6,6,13
Kissat_MAB-DC_main2024,7,1374093.8605,1374093.8605,400,400,1.0000,2,2,13
Cadical_ESA_main2024,1,1424127.7009,1424127.7009,400,400,1.0000,7,7,13
